-0.5268518,-0.6381356,-0.5973606,-0.5691915,-0.4504446,-0.4308383,-0.3989003,-0.1007258,-0.2176601,-0.6044521,-0.602649,-0.603703,-0.742714,-0.7477339,-0.336699,-0.3058349,-0.210503,0.2320626,-0.5254179,-0.6154194,-0.5092719,-0.626652,-0.5896777,-0.3880793,
-0.4824074,-0.4550847,-0.4177831,-0.4529943,0.2862095,-0.2792436,-0.3068959,-0.1010257,-0.1357287,-0.4332192,-0.4172185,-0.4252519,0.0750756,0.03403864,-0.3183504,-0.3141683,0.2240707,0.1236679,-0.5198313,-0.6154194,-0.5036539,-0.6134361,-0.2091109,-0.4530948,
-0.4861111,-0.3771186,-0.4283465,-0.4142619,-0.002525649,-0.004739829,-0.1889697,-0.2401895,0.1564097,-0.395548,-0.3774835,-0.3882148,0.08652675,-0.06974044,-0.2908275,-0.3141683,0.07369826,0.1792781,-0.5030715,-0.6022035,-0.4924179,-0.5870044,-0.2131595,-0.4066551,
-0.2712963,-0.1737288,-0.192431,-0.192431,-0.1387569,-0.03801225,-0.1719014,-0.1640093,0.06881674,-0.1592466,-0.1523179,-0.1558916,0.0419721,0.09119559,-0.2908275,-0.2641683,0.1021154,0.08874054,-0.4918984,-0.4788555,-0.4868,-0.4636564,-0.1767222,-0.3509276,
-0.1564815,-0.1466102,-0.2206,-0.1325718,-0.4067101,0.1569388,-0.1702584,-0.2870973,0.2362383,-0.1592466,-0.1523179,-0.1558916,0.03515786,-0.05772628,-0.2908275,-0.255835,0.01853591,0.2615129,-0.4751386,-0.3731286,-0.469946,-0.3623348,-0.1767222,-0.3416397,
-0.08240741,-0.08898305,-0.1607408,-0.0410225,-0.4930869,0.2391806,-0.1841321,-0.3323855,0.2850089,-0.1044521,-0.09602649,-0.09865254,0.0283033,0.0004169089,-0.2908275,-0.255835,0.1442338,0.3195541,-0.4360324,-0.2277542,-0.4474741,-0.2301762,-0.140285,-0.3478316,
-0.04537037,-0.08559322,-0.1255295,-0.05862813,-0.4643787,0.2441537,-0.2138875,-0.3202087,0.2422234,-0.09417808,-0.08609272,-0.09191854,0.02128745,0.04336307,-0.2908275,-0.2475016,0.2025579,0.2885614,-0.3801665,-0.1352431,-0.3800584,-0.1420705,-0.1564793,-0.03204213,
-0.09722222,0.05677966,0.001231019,-0.03398025,-0.09722092,0.3902825,-0.007425298,-0.2757003,0.365161,-0.005136986,0.006622517,0.00235756,0.1256381,0.06752589,-0.1715614,-0.2141683,0.1262566,0.2250432,-0.2963676,-0.02070571,-0.3014067,-0.0407489,-0.09575057,-0.007274332,
0.09907407,0.3347458,0.3075691,0.1632029,0.09469035,0.4545083,-0.003044137,-0.2635234,0.3526246,0.2688356,0.2682119,0.2683508,0.03636749,0.04336307,-0.1715614,-0.205835,0.1879655,0.1824306,-0.1343565,0.1114529,-0.1497213,0.06938326,0.4103223,0.03297335,
0.4731481,0.3618644,0.4026395,0.4308085,-0.1684874,0.3276239,-0.1010726,-0.2584848,0.2589656,0.395548,0.397351,0.3962969,-0.008872625,0.03802842,-0.1623871,-0.205835,0.2086001,0.05589066,0.01648154,0.2436115,0.007582075,0.2147577,0.394128,0.3394749,
0.4509259,0.3110169,0.3498226,0.3005268,0.09511047,0.5691617,0.08996426,-0.2888369,0.4691726,0.2962329,0.2847682,0.2919199,0.1188238,0.01157932,-0.01559812,-0.1975016,0.1360362,0.120065,0.1729061,0.3493384,0.1536495,0.3160793,0.345545,0.327091,
0.2694444,0.05,0.166724,0.1068648,0.270637,0.01999519,-0.0003971853,0.002867301,-0.004217883,0.1078767,0.1092715,0.1067347,-0.005485666,0.2522661,-0.00642381,0.05249837,-0.3620447,0.01047904,0.256705,0.3845806,0.2435371,0.3689427,0.1876502,-0.01037031,
0.06203704,0.005932203,0.03996341,0.0117944,0.2539442,-0.11197,0.05783575,0.06225186,-0.03268763,0.008561644,0.006622517,0.009091566,0.06015685,0.07864347,0.02109913,0.08583171,0.122747,0.05714974,0.3181575,0.3713648,0.3109529,0.373348,0.1269215,-0.01346628,
0.0212963,0.08389831,0.08925918,0.08925918,0.1794708,-0.1235089,0.3311107,0.1868995,0.04139842,0.1010274,0.09933775,0.1000007,0.155153,0.1274174,0.1587138,0.169165,-0.004550239,-0.006433792,0.3628502,0.3052855,0.3502787,0.3292952,0.1552616,-0.001082382,
0.125,0.2025424,0.1737662,0.1772874,0.09020906,-0.154958,0.1773137,0.215632,-0.1336258,0.1934932,0.1754967,0.1841757,-0.03350873,0.05573587,0.1862367,0.1858317,0.1640724,-0.3646323,0.4187162,0.2612326,0.4120764,0.2720264,0.2362332,0.1661003,
