0.2830232,0.2851721,0.2759251,0.2904349,0.06629769,0.6254772,0.7697551,0.6143895,0.3887463,0.2970297,0.2965282,0.2967258,0.3638978,0.1787077,0.164285,0.1818726,-0.09130308,-0.3346208,0.5614035,0.5637752,0.555072,0.609054,0.04918699,0.4651818,
0.3099383,0.1694398,0.2532914,0.2317227,-0.1817218,0.3857982,0.4747978,0.4211808,0.1918304,0.2376238,0.2409726,0.2391861,-0.3639931,-0.1650214,0.191312,0.1881226,-0.04720588,-0.2718511,0.4661654,0.41226,0.4729464,0.4558507,-0.05325203,0.02186195,
0.2602488,0.2019895,0.2841556,0.2449803,-0.48096,0.3977599,0.01631544,-0.3856105,0.4610716,0.3069307,0.3044647,0.3066464,-0.5744081,-0.7062215,0.2723931,0.3443726,0.3405665,-0.3182528,0.406015,0.3158413,0.4173908,0.3862128,0.3353659,0.2060725,
0.3409942,0.3303801,0.319135,0.3680864,-0.2741425,0.2506079,-0.03092155,-0.3347957,0.336663,0.3366337,0.3381948,0.3383925,-0.04524027,0.05021545,0.2685321,0.3256226,-0.1601177,-0.3177938,0.3558897,0.2827834,0.3666662,0.3249314,0.3174797,0.2425097,
0.4383027,0.3701631,0.3993819,0.4192227,-0.1458792,0.2464256,-0.09252942,-0.2873444,0.1957878,0.4059406,0.403671,0.4038686,-0.06373191,0.04724861,0.2685321,0.3131226,-0.1741089,-0.3585811,0.3157895,0.2938027,0.3304343,0.327717,0.3223577,0.2485826,
0.2747416,0.1224235,0.1956782,0.1540712,0.0846227,0.03310127,-0.1258466,-0.1782666,0.02484531,0.1445545,0.1497028,0.1479163,-0.02732908,0.1016053,0.2646711,0.2506226,-0.06482024,-0.1451444,0.245614,0.244216,0.2652169,0.2859342,0.2719512,-0.02267246,
0.07598384,0.102532,0.08662471,0.1578591,-0.3093415,0.09636647,-0.07290641,-0.2918292,0.2285844,0.1168317,0.1179567,0.1181544,0.08366226,-0.09477095,0.214478,0.2568726,-0.04241817,-0.1520671,0.1679198,0.2249322,0.1830913,0.252508,0.2654471,-0.0368425,
0.05320951,0.1206152,0.06604858,0.1180864,-0.3108627,-0.01456993,-0.0834429,-0.20922,0.119869,0.1029703,0.1020837,0.1022814,0.001983913,0.0782591,0.214478,0.2006226,-0.08699336,-0.1495504,0.112782,0.2001388,0.1275358,0.1940122,0.1239837,0.1757081,
0.1836443,-0.05840833,0.1195465,-0.04479241,0.2920487,-0.3745228,-0.2302449,-0.0720719,-0.2431678,0.001980198,0.01875039,0.01101152,-0.173355,0.1263642,0.226061,0.1006226,0.0124107,0.02734869,0.04260652,0.08168152,0.06231837,0.1020902,0.09308943,-0.07530404,
-0.2304344,-0.1452076,-0.180865,-0.1546409,0.02515419,-0.1239028,-0.06520543,-0.1483142,0.07642828,-0.1663366,-0.1637893,-0.1655758,0.2279054,-0.06185321,-0.02104322,0.1068726,-0.02999597,0.1606163,-0.02255639,-0.07534327,-0.005314481,-0.05668415,-0.07926829,-0.07935262,
