-0.4608958,-0.3976661,-0.301784,-0.443364,0.4342427,-0.3617689,-0.08890118,0.6735113,-0.4953231,-0.3644504,-0.355429,-0.3565918,-0.04342095,-0.2431458,-0.4390244,-0.323577,-0.1176985,-0.3780174,-0.5071414,-0.5536695,-0.5115369,-0.5446835,-0.646888,-0.08953106,
-0.242947,-0.3198451,-0.3508911,-0.3201413,-0.09903093,-0.3083006,-0.1497537,0.6849012,-0.5395637,-0.3690376,-0.3644788,-0.3656827,-0.08067724,0.05115994,-0.4268293,-0.323577,0.1716743,-0.4162198,-0.5418904,-0.4223953,-0.5398769,-0.4265733,0.03311198,0.04839998,
-0.3155966,-0.1875494,-0.3196411,-0.3580559,-0.01254076,-0.2123369,0.02959706,0.7002559,-0.4412511,-0.3873862,-0.3690037,-0.3747736,0.1617255,0.05490169,-0.402439,-0.323577,0.1592369,-0.3778347,-0.4994193,-0.3065652,-0.5236827,-0.316337,0.08644531,-0.5624375,
-0.2942291,-0.2070047,-0.2973197,-0.2206152,-0.5657573,-0.192905,-0.5632852,-0.1841876,-0.2196223,-0.2818816,-0.2785059,-0.2793191,-0.6175783,-0.7942717,-0.3414634,-0.1950056,-0.8283257,-0.1951922,-0.3758672,-0.2486502,-0.4062737,-0.2533449,-0.1046658,-0.1609596,
-0.3155966,-0.4949424,-0.3910697,-0.4670607,0.3821082,-0.2910552,-0.5354401,-0.02047656,-0.3101361,-0.4286706,-0.4278272,-0.4293191,0.008832583,0.1949112,-0.3414634,-0.1378627,0.1698897,-0.3323106,-0.2947861,-0.2177621,-0.3050591,-0.2100378,-0.2691102,-0.4318956,
-0.208759,-0.09027313,-0.1678554,-0.1258285,-0.06164313,-0.1224763,-0.3851077,-0.08766226,-0.1752399,-0.1121569,-0.1065602,-0.1111372,0.1324414,-0.02299476,-0.2682927,-0.123577,0.06766456,-0.09193621,-0.202122,-0.1559861,-0.2078931,-0.1706678,-0.1313325,-0.1190877,
-0.05491286,-0.2381331,-0.1366054,-0.2253545,-0.02561781,-0.1971621,-0.3540556,-0.1126767,-0.1400742,-0.1855514,-0.192533,-0.18841,0.01206883,0.01680386,-0.2682927,-0.123577,0.1550827,-0.1844683,-0.124902,-0.140542,-0.1309701,-0.1391717,-0.2335547,-0.1387921,
-0.003630809,-0.1447478,-0.1232125,-0.07843509,-0.2082156,-0.1193888,-0.1880799,-0.1332937,-0.02625844,-0.1259183,-0.1291846,-0.1247736,0.148228,0.02095381,-0.2073171,-0.123577,0.1521132,-0.09851326,-0.06312591,-0.13282,-0.054047,-0.0958646,-0.2157769,-0.1215508,
-0.166024,-0.008561071,-0.03839111,-0.1353071,0.04429564,0.09986573,0.2099647,-0.1220481,0.2069032,-0.04334952,-0.02963712,-0.03840998,0.3824217,0.05102388,-0.04878049,-0.123577,0.1598516,0.05643357,-0.01679386,-0.090349,0.00263316,-0.05255752,-0.1446658,-0.1092355,
0.02201022,0.05369574,-0.02053397,0.09692036,-0.1752625,0.2223226,0.3085959,-0.1689771,0.2972752,0.05298075,0.05181084,0.05249911,0.0802668,-0.003877815,-0.01219512,-0.1092913,0.07557691,0.1946086,0.05270421,0.01775911,0.06336191,0.03011965,0.2953342,-0.09692022,
